feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,state
-0.175958,-0.097135,-0.055717,0.065177,-0.045475,0.060688,0.189957,-1.160101,0.097573,0.005612,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,3.144463,15.350427,-0.186342,-0.104245,-0.038151,0.230331,-0.00918,0.112206,0.400753,-1.17029,0.178903,0.004554,-0.0,2.12949,36.132812,0.0,71.289062,0.976562,6.342385,34.23558,rung_12_5
-0.157947,-0.088817,-0.04752,0.083272,-0.037482,0.06034,0.232753,-1.166395,0.064904,0.016891,-0.0,2.12949,0.0,36.132812,0.976562,71.289062,2.940568,14.803018,-0.193213,-0.099759,-0.022682,0.348902,0.003856,0.116015,0.473033,-0.869995,0.088916,0.021713,-0.0,2.12949,36.132812,71.289062,34.179687,0.976562,6.327505,29.70833,rung_12_5
-0.127852,-0.084958,-0.048887,0.06885,-0.035501,0.057075,0.297092,-1.316153,0.094579,0.003565,-0.0,2.12949,0.0,36.132812,0.976562,71.289062,2.89987,15.27752,-0.187881,-0.116155,-0.041001,0.330495,-0.014544,0.117329,0.477011,-0.924952,0.094761,0.02146,-0.0,2.12949,36.132812,0.0,71.289062,34.179687,8.277462,35.096989,rung_12_5
-0.147579,-0.089447,-0.050859,0.067098,-0.038637,0.058229,0.24103,-1.278048,0.090214,0.006178,-0.0,2.12949,0.0,36.132812,0.976562,71.289062,2.59367,13.649172,-0.168935,-0.091654,-0.005885,0.468217,0.021256,0.128556,0.595415,-0.373201,0.187476,0.008399,-0.0,2.12949,36.132812,71.289062,34.179687,70.3125,6.882816,30.758049,rung_12_5
-0.12711,-0.085265,-0.046237,0.071148,-0.034047,0.05765,0.261227,-1.309316,0.087663,0.010761,-0.0,2.12949,0.0,36.132812,0.976562,71.289062,2.628133,14.721179,-0.183721,-0.111258,-0.041832,0.228328,-0.010511,0.11116,0.418798,-1.20932,0.143281,0.007225,-0.0,2.12949,36.132812,71.289062,0.0,34.179687,6.754463,30.932991,rung_12_5
-0.19393,-0.095083,-0.054957,0.068852,-0.045697,0.061637,0.116174,-0.994226,0.061696,0.016339,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,2.771759,15.059015,-0.186006,-0.102184,-0.026139,0.365433,0.001142,0.117182,0.458373,-0.918358,0.105633,0.016418,-0.0,2.12949,36.132812,71.289062,34.179687,70.3125,6.8338,31.86343,rung_12_5
-0.149929,-0.090364,-0.05412,0.060896,-0.040961,0.057356,0.266295,-1.281669,0.108236,0.003677,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,3.212214,14.534014,-0.186529,-0.114446,-0.048085,0.221917,-0.017261,0.110896,0.422886,-1.204715,0.070609,0.009602,-0.0,2.12949,36.132812,0.0,71.289062,34.179687,6.754531,30.248095,rung_12_5
-0.136621,-0.08599,-0.047178,0.073629,-0.03442,0.058185,0.276385,-1.315669,0.09767,0.006373,-0.0,2.12949,0.0,36.132812,0.976562,71.289062,2.887382,15.150306,-0.168752,-0.085293,-0.0056,0.454683,0.022237,0.122903,0.580954,-0.413485,0.072961,0.026026,-0.0,2.12949,36.132812,71.289062,34.179687,70.3125,8.404634,33.53767,rung_12_5
-0.242736,-0.094109,-0.054468,0.079672,-0.046567,0.06775,-0.083814,-0.559151,0.082791,0.010499,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,3.136091,14.946806,-0.1734,-0.088483,-0.013299,0.31267,0.012124,0.11376,0.402487,-1.056239,0.1375,0.009294,-0.0,2.12949,36.132812,71.289062,34.179687,70.3125,7.069693,30.892488,rung_12_5
-0.145313,-0.089645,-0.05157,0.068319,-0.039018,0.058014,0.264406,-1.284374,0.099326,0.005055,-0.0,2.12949,35.15625,36.132812,0.976562,71.289062,3.012148,14.915774,-0.191584,-0.122517,-0.052968,0.239877,-0.022275,0.111754,0.449148,-1.160386,0.131085,0.058298,-0.0,2.12949,36.132812,0.0,71.289062,34.179687,8.258845,34.662613,rung_12_5
