feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,state
-0.048637,-0.046802,-0.045641,0.0,-0.045369,0.002199,8.624846,174.473511,0.003825,0.003291,-0.0,2.12949,0.976562,65.429687,1.953125,119.140625,0.789758,1.253978,-0.018647,-0.004485,-2.6e-05,0.018694,3.9e-05,0.006387,-0.012618,-0.378137,0.005513,0.007351,-0.0,2.12949,64.453125,0.976562,1.953125,66.40625,2.065779,5.796035,normal
-0.050295,-0.046293,-0.045496,0.0,-0.045676,0.001855,14.362333,356.953766,0.002298,0.003199,-0.0,2.12949,0.976562,1.953125,2.929688,65.429687,0.799276,1.327937,-0.019145,-0.005711,-0.002289,0.017436,-0.002001,0.005786,0.092129,-0.071343,0.008245,0.00635,-0.0,2.12949,0.0,0.976562,2.929688,64.453125,1.652177,4.744839,normal
-0.048848,-0.046572,-0.044166,0.0,-0.04433,0.002718,4.18795,67.061554,0.007013,0.005236,-0.0,2.12949,0.976562,1.953125,65.429687,119.140625,0.780342,1.188046,-0.024983,-0.002256,0.003284,0.022201,0.002326,0.007604,-0.569815,0.173045,0.008425,0.002343,-0.0,2.12949,65.429687,0.976562,64.453125,130.859375,1.816543,5.72717,normal
-0.045975,-0.042373,-0.041067,0.0,-0.040831,0.002357,4.995952,85.920837,0.003996,0.002316,-0.0,2.12949,0.976562,1.953125,65.429687,2.929688,0.747434,1.172106,-0.016173,0.001744,0.005615,0.021472,0.005616,0.00587,-0.199032,-0.074182,0.005531,0.001458,-0.0,2.12949,0.976562,65.429687,64.453125,1.953125,1.563469,4.202622,normal
-0.044987,-0.040947,-0.039756,0.0,-0.039934,0.002017,7.259264,148.242004,0.001503,0.003146,-0.0,2.12949,0.976562,65.429687,2.929688,119.140625,0.704753,1.205541,-0.015249,0.000197,0.004679,0.025653,0.004586,0.00652,0.007669,-0.081008,0.005428,0.002925,-0.0,2.12949,65.429687,1.953125,64.453125,130.859375,1.570912,5.309807,normal
-0.044805,-0.042712,-0.041596,0.0,-0.041518,0.001946,9.526883,200.104614,0.004357,0.003815,-0.0,2.12949,0.976562,65.429687,2.929688,1.953125,0.740813,1.163797,-0.012381,-0.001012,0.003284,0.020193,0.003265,0.005792,0.065408,-0.44621,0.017074,0.004885,-0.0,2.12949,0.0,0.976562,64.453125,1.953125,1.805056,4.417146,normal
-0.047085,-0.044246,-0.043295,0.0,-0.043362,0.001798,13.605742,327.780273,0.001209,0.003702,-0.0,2.12949,0.976562,65.429687,119.140625,2.929688,0.779336,1.269928,-0.01585,-0.00303,0.001319,0.022738,0.001455,0.006241,0.227709,0.050354,0.012294,0.00565,-0.0,2.12949,1.953125,0.0,64.453125,130.859375,1.393035,4.709036,normal
-0.048243,-0.046069,-0.045202,0.0,-0.045206,0.001815,15.014456,373.243988,0.005312,0.002502,-0.0,2.12949,0.976562,1.953125,65.429687,2.929688,0.778027,1.220506,-0.011193,0.000857,0.004682,0.02189,0.004602,0.005466,0.008118,-0.274605,0.016632,0.004033,-0.0,2.12949,65.429687,0.976562,64.453125,37.109375,1.727046,4.543892,normal
-0.047337,-0.044841,-0.04336,0.0,-0.043698,0.001905,11.562425,268.019409,0.003915,0.004361,-0.0,2.12949,0.976562,1.953125,65.429687,119.140625,0.803814,1.338054,-0.013168,-0.000121,0.003528,0.022334,0.003753,0.005399,0.216833,-0.070618,0.009303,0.005885,-0.0,2.12949,65.429687,0.976562,64.453125,130.859375,1.46305,4.366719,normal
-0.047976,-0.044782,-0.043726,0.0,-0.043937,0.001887,12.090686,284.694916,0.005915,0.001605,-0.0,2.12949,0.976562,65.429687,1.953125,119.140625,0.793481,1.241873,-0.020093,-0.000169,0.004467,0.0216,0.004214,0.006793,-0.296066,-0.082842,0.020654,0.001276,-0.0,2.12949,65.429687,0.976562,64.453125,130.859375,1.709492,5.073637,normal
